Oceans,Regions,Latitude,Longitude,Date,Concentration,is_hotspot
Pacific,South Indian,22.11378362349459,-65.60621754301647,2013-03-22 08:21:22.241120560,10.820981599666212,0
Indian,North Pacific,-30.131112268781575,-167.18211845405685,2013-03-24 21:43:51.115557776,6.6285053014211455,0
Indian,South Atlantic,20.016112184455604,-143.6824699007545,2013-03-27 11:06:19.989994992,2.28208796679716,0
Atlantic,North Atlantic,-32.818970519365095,-16.86357205019046,2013-03-30 00:28:48.864432208,4.601361030731756,0
Southern,South Atlantic,33.48088260154334,127.18436810700824,2013-04-01 13:51:17.738869424,5.252051508783251,0
Atlantic,South Atlantic,17.49794802054953,-73.99292441718232,2013-04-04 03:13:46.613306640,6.533017798146052,0
Pacific,Antarctic,54.21951741772416,3.632997169362038,2013-04-06 16:36:15.487743872,18.727087285805545,1
Arctic,South Pacific,-27.952231540882117,109.11404731702874,2013-04-09 05:58:44.362181088,12.942608463887623,0
Pacific,North Pacific,-11.003647804922212,-179.50752562912675,2013-04-11 19:21:13.236618304,8.373172723434989,0
Southern,North Indian,49.44783851858834,-1.293714529444839,2013-04-14 08:43:42.111055520,19.808451837103423,1
Pacific,South Indian,3.021147811758109,-141.91959351813588,2013-04-16 22:06:10.985492736,4.904697627747945,0
Southern,South Indian,-6.255845227391865,-153.83442389730806,2013-04-19 11:28:39.859929952,3.5782338209091056,0
Pacific,North Pacific,31.37060704148423,41.05569851012288,2013-04-22 00:51:08.734367184,10.061728282381472,0
Arctic,Antarctic,-29.658591275307128,158.85326310395317,2013-04-24 14:13:37.608804400,9.314201334792882,0
Atlantic,Arctic,-19.54498223393105,-18.115253681343383,2013-04-27 03:36:06.483241616,1.688925736406883,0
Southern,Arctic,32.03423817569892,-39.97804488246442,2013-04-29 16:58:35.357678832,32.89216103041116,1
Pacific,Arctic,30.870971290535053,-65.98183171459512,2013-05-02 06:21:04.232116048,2.667794762209399,0
Atlantic,Antarctic,68.90771081889807,173.95775519534848,2013-05-04 19:43:33.106553264,12.546879485537543,0
Southern,North Indian,-2.4268342062342327,-3.189251111521645,2013-05-07 09:06:01.980990480,12.84252175515084,0
Atlantic,South Indian,35.51215572888061,-119.0216757323044,2013-05-09 22:28:30.855427712,0.3373617677611227,0
Indian,North Pacific,35.31880491339702,151.67504219080683,2013-05-12 11:50:59.729864928,9.27403817610974,0
Indian,Antarctic,-24.73508375718702,41.37630405017307,2013-05-15 01:13:28.604302144,37.99347822601021,1
Atlantic,South Indian,-45.52913820791848,-103.63485646010164,2013-05-17 14:35:57.478739360,3.632320786687475,0
Indian,South Atlantic,56.76979511116792,-59.86265454871455,2013-05-20 03:58:26.353176576,1.1075250531789624,0
Atlantic,North Atlantic,-46.63173391165954,-160.9297538234037,2013-05-22 17:20:55.227613792,6.571977448677927,0
Southern,North Atlantic,9.5595874712979,107.0960319766862,2013-05-25 06:43:24.102051024,11.775855001638986,0
Pacific,Antarctic,-19.10900731156351,21.999639156624266,2013-05-27 20:05:52.976488240,6.771796122316089,0
Pacific,South Indian,-6.56446649527903,94.82064423888949,2013-05-30 09:28:21.850925456,2.856707420305085,0
Southern,South Pacific,-23.709536686636152,89.2637936613742,2013-06-01 22:50:50.725362672,2.6371890534195104,0
Arctic,North Indian,14.077312053177383,-119.65609052805551,2013-06-04 12:13:19.599799888,1.4591213373107683,0
Atlantic,Arctic,64.89621424621251,-165.28064490335896,2013-06-07 01:35:48.474237104,1.1332023934927158,0
Indian,North Indian,24.035975138960417,-102.2453007373788,2013-06-09 14:58:17.348674336,5.243275886630331,0
Pacific,North Indian,23.942344816932845,174.86809272361057,2013-06-12 04:20:46.223111552,11.291287020130191,0
Pacific,Antarctic,-15.9321983860378,-43.31535008463443,2013-06-14 17:43:15.097548768,8.663863849643286,0
Atlantic,South Atlantic,-7.454665650845426,44.9038266824212,2013-06-17 07:05:43.971985984,9.496192384081152,0
Atlantic,North Indian,31.25395941614235,-1.3961901090798712,2013-06-19 20:28:12.846423200,13.899155984725155,0
Atlantic,North Atlantic,64.06740002169559,-105.9390620893201,2013-06-22 09:50:41.720860416,27.33658678390593,1
Pacific,South Atlantic,28.491314685674432,-119.9679627068456,2013-06-24 23:13:10.595297648,7.596147256659584,0
Southern,North Pacific,64.62978500852819,-117.93738841255704,2013-06-27 12:35:39.469734864,10.430577038638384,0
Southern,North Indian,-14.341448013215942,-67.00342554584462,2013-06-30 01:58:08.344172080,10.500245476109471,0
Indian,North Indian,-31.979372936409103,-28.92429185075816,2013-07-02 15:20:37.218609296,8.561791066264158,0
Atlantic,North Pacific,-41.75794243018261,31.45204060469498,2013-07-05 04:43:06.093046512,7.532552256742432,0
Pacific,North Indian,-17.214658204291737,77.05816752700132,2013-07-07 18:05:34.967483728,8.16873058268404,0
Arctic,North Pacific,41.5315139335756,-140.97179214840037,2013-07-10 07:28:03.841920960,35.21673181941345,1
Indian,South Atlantic,59.84452917165392,-6.31517135376174,2013-07-12 20:50:32.716358176,30.95258407643916,1
Pacific,North Atlantic,52.41281517378929,-155.85564544549598,2013-07-15 10:13:01.590795392,1.3402849972288406,0
Southern,North Pacific,-44.38820814569834,-177.96131981071318,2013-07-17 23:35:30.465232608,9.19461058918932,0
Arctic,South Pacific,64.1536740945704,-1.1857933091654882,2013-07-20 12:57:59.339669824,7.44093078494056,0
Southern,Antarctic,31.37591401853567,-114.76107445629113,2013-07-23 02:20:28.214107040,26.054026503824172,1
Indian,Antarctic,-21.002173133471807,85.53253051666411,2013-07-25 15:42:57.088544272,7.129298819887732,0
Indian,North Pacific,-40.74557976442701,112.15692228050384,2013-07-28 05:05:25.962981488,9.501889912490336,0
Atlantic,Antarctic,50.43213346272068,162.5269247084951,2013-07-30 18:27:54.837418704,3.857729927538187,0
Southern,North Indian,-38.50782358252956,156.74254350613222,2013-08-02 07:50:23.711855920,16.667111591095182,1
Arctic,Arctic,37.398213479710776,-39.77491590238997,2013-08-04 21:12:52.586293136,2.1299169325994955,0
Pacific,Arctic,-0.7062980627623583,-105.97338880837874,2013-08-07 10:35:21.460730352,5.444743122088401,0
Pacific,Antarctic,-26.09490446493908,65.78778226573479,2013-08-09 23:57:50.335167568,2.574807345401869,0
Atlantic,South Atlantic,26.24958199209203,133.6582467422621,2013-08-12 13:20:19.209604800,5.468960212243997,0
Arctic,South Indian,-39.686025824523774,12.789317770415831,2013-08-15 02:42:48.084042016,4.267568473279112,0
Southern,South Atlantic,50.92788870231268,-69.82359412561695,2013-08-17 16:05:16.958479232,17.062916270692085,1
Pacific,South Indian,-39.36687014535251,6.5814594125931505,2013-08-20 05:27:45.832916448,5.936291719746959,0
Atlantic,Arctic,45.485382270884315,-2.9713632921078004,2013-08-22 18:50:14.707353664,32.845630861150916,1
Atlantic,Arctic,31.126055095155657,156.84781591714528,2013-08-25 08:12:43.581790880,5.8070907552770255,0
Southern,North Pacific,-25.538117749431507,25.40161862672327,2013-08-27 21:35:12.456228112,2.502368005964523,0
Arctic,North Atlantic,51.64078707970044,54.648037217184154,2013-08-30 10:57:41.330665328,5.796735905886148,0
Arctic,South Pacific,40.78673283836539,-66.18794728749468,2013-09-02 00:20:10.205102544,11.903354274179527,0
Atlantic,South Atlantic,32.97533762879196,-122.8872903955936,2013-09-04 13:42:39.079539760,39.906930176428595,1
Atlantic,North Indian,-40.022340192229315,41.866096583082424,2013-09-07 03:05:07.953976976,3.8773954499845864,0
Pacific,South Indian,-54.47179764251795,-28.89108902944588,2013-09-09 16:27:36.828414192,38.81082324063316,1
Pacific,Antarctic,42.83937865215461,-11.550372499604087,2013-09-12 05:50:05.702851424,6.110945794983447,0
Arctic,North Indian,-13.421076242454289,-149.09678005659038,2013-09-14 19:12:34.577288640,4.7341182664129935,0
Arctic,North Atlantic,53.24795952108017,169.22323332725907,2013-09-17 08:35:03.451725856,16.049234028670114,1
Southern,South Indian,17.320907922808548,-54.46806870989333,2013-09-19 21:57:32.326163072,30.672233368848406,1
Southern,South Atlantic,-12.18003922576612,96.4172543293025,2013-09-22 11:20:01.200600288,12.898669252106776,0
Atlantic,North Pacific,-24.931664570665813,-17.894332754517293,2013-09-25 00:42:30.075037504,1.7951583618306486,0
Indian,North Indian,-52.533424754657304,-16.232347847576605,2013-09-27 14:04:58.949474736,10.309189523921091,0
Southern,North Atlantic,36.33456574745444,-39.350195974798,2013-09-30 03:27:27.823911952,65.01798917305372,1
Arctic,South Atlantic,57.70713425142436,0.1981379185205577,2013-10-02 16:49:56.698349168,0.7575007273568487,0
Pacific,Arctic,30.961826247489444,-146.1730336522622,2013-10-05 06:12:25.572786384,10.734028241619315,0
Atlantic,Arctic,59.16141665713729,-72.31309357275202,2013-10-07 19:34:54.447223600,5.559094246200706,0
Pacific,South Atlantic,33.337339422650025,-68.03627814386637,2013-10-10 08:57:23.321660816,2.8984065699349784,0
Southern,South Atlantic,33.98758150709354,-62.005787327865065,2013-10-12 22:19:52.196098048,20.767435421640915,1
Indian,South Atlantic,-39.500472630490854,5.882334781797569,2013-10-15 11:42:21.070535264,1.299794889995546,0
Pacific,South Indian,-3.756477521475337,-11.489738332447187,2013-10-18 01:04:49.944972480,5.205894037137566,0
Indian,South Atlantic,-52.90984411223041,123.1956288756936,2013-10-20 14:27:18.819409696,20.108197205678408,1
Indian,North Indian,-7.477386627834241,-174.1789656163729,2013-10-23 03:49:47.693846912,17.935887268768262,1
Atlantic,North Atlantic,51.66797316663425,-5.888351830151758,2013-10-25 17:12:16.568284128,13.416145543950329,0
Pacific,South Indian,-16.7004715131176,23.476255184605726,2013-10-28 06:34:45.442721360,8.782646206669407,0
Indian,South Atlantic,28.058875733217743,132.04335138186707,2013-10-30 19:57:14.317158576,6.527370768245773,0
Atlantic,South Pacific,56.98045717079971,12.429431683565548,2013-11-02 09:19:43.191595792,4.617247837487796,0
Indian,Antarctic,43.9077007675479,-69.70282670293574,2013-11-04 22:42:12.066033008,2.7973744928379647,0
Atlantic,South Pacific,-57.44780471960507,84.0810070567824,2013-11-07 12:04:40.940470224,16.664147692224912,1
Arctic,North Atlantic,-32.6743415767572,95.09242565498612,2013-11-10 01:27:09.814907440,9.124484879167222,0
Atlantic,Arctic,22.860810548528914,137.2769602073826,2013-11-12 14:49:38.689344656,17.165921314339066,1
Atlantic,North Pacific,42.16642066719629,-65.270375902193,2013-11-15 04:12:07.563781888,3.3828471458872684,0
Arctic,North Pacific,56.984337674249765,-77.34274937637576,2013-11-17 17:34:36.438219104,3.3099295760429706,0
Atlantic,Antarctic,-19.581436247916823,1.3437883109643112,2013-11-20 06:57:05.312656320,12.14138305888894,0
Pacific,Arctic,-29.76681316717017,-4.167143231230106,2013-11-22 20:19:34.187093536,0.7576942424697534,0
Pacific,South Indian,58.95997948624478,92.3738162450868,2013-11-25 09:42:03.061530752,0.5892977126696013,0
Indian,South Indian,-31.856226255404746,-85.11373766930365,2013-11-27 23:04:31.935967968,20.351346037017407,1
Indian,South Indian,33.18883687540734,137.32803535664016,2013-11-30 12:27:00.810405200,3.6430167394626207,0
Indian,North Pacific,-9.60421292735612,-26.725818625090135,2013-12-03 01:49:29.684842416,8.962400236720393,0
Pacific,South Pacific,12.49596219091412,-80.1447072000115,2013-12-05 15:11:58.559279632,10.80110769023339,0
Pacific,North Pacific,1.198828816801294,-40.16620035797147,2013-12-08 04:34:27.433716848,20.80370016811048,1
Pacific,North Indian,56.41761564950739,131.8441042292121,2013-12-10 17:56:56.308154064,4.758986121469628,0
Atlantic,South Atlantic,-24.899350459548184,-167.4063042090974,2013-12-13 07:19:25.182591280,5.026345494582237,0
Atlantic,South Indian,24.401555268936185,-150.58657454319766,2013-12-15 20:41:54.057028512,3.9932103196599575,0
Atlantic,South Pacific,53.40608107304914,5.161786260183199,2013-12-18 10:04:22.931465728,13.750860276818132,0
Atlantic,North Atlantic,-5.445000452768639,-145.2324309459609,2013-12-20 23:26:51.805902944,14.37505590071001,1
Southern,Antarctic,34.73704741163622,-111.48971057012574,2013-12-23 12:49:20.680340160,26.528958848517753,1
Pacific,North Atlantic,48.598833964647575,-77.99598498796139,2013-12-26 02:11:49.554777376,2.124419156504004,0
Atlantic,South Atlantic,34.22636648521048,-35.16974824357633,2013-12-28 15:34:18.429214592,68.9762660473493,1
Indian,South Pacific,28.1855818291526,95.03893775503548,2013-12-31 04:56:47.303651824,5.406238547714518,0
Atlantic,North Pacific,-15.098433931732508,-32.02531899313988,2014-01-02 18:19:16.178089040,7.040243035589043,0
Indian,North Pacific,59.21592672008189,-37.94221740195341,2014-01-05 07:41:45.052526256,8.700908201903086,0
Arctic,North Indian,36.62917529164386,141.20793458373095,2014-01-07 21:04:13.926963472,2.9719319122145302,0
Southern,North Indian,34.05291995039638,-34.702649968420005,2014-01-10 10:26:42.801400688,4.89581454920816,0
Pacific,North Pacific,25.153210532661696,-19.49413168846163,2014-01-12 23:49:11.675837904,31.8361191561903,1
Southern,North Atlantic,-18.23682745619137,-142.91309000080582,2014-01-15 13:11:40.550275136,32.33629483705945,1
Atlantic,Antarctic,25.37407563939405,147.76482455559946,2014-01-18 02:34:09.424712352,9.071249974297434,0
Pacific,South Indian,-40.41423403300309,137.93964407122235,2014-01-20 15:56:38.299149568,20.984562560859956,1
Atlantic,North Atlantic,38.60968189003808,-111.18872050589876,2014-01-23 05:19:07.173586784,11.1433825239209,0
Southern,Antarctic,59.78168644002552,50.26202367554231,2014-01-25 18:41:36.048024000,6.978607660706666,0
Atlantic,North Indian,37.47826509463186,-125.35209403192864,2014-01-28 08:04:04.922461216,3.4772472347138303,0
Pacific,South Atlantic,54.26682226010795,1.9639894543545016,2014-01-30 21:26:33.796898448,3.1222217330426254,0
Indian,Antarctic,-42.19453390479168,-4.2331934039649965,2014-02-02 10:49:02.671335664,3.4636086722139705,0
Pacific,North Pacific,-41.68493432584817,135.7298176541894,2014-02-05 00:11:31.545772880,37.14603997294524,1
Pacific,North Indian,36.35554281542418,135.40486044476876,2014-02-07 13:34:00.420210096,17.694211768304115,1
Pacific,North Indian,-3.2401069137755756,-146.72840383685568,2014-02-10 02:56:29.294647312,31.217504242982404,1
Pacific,South Indian,41.204102928939264,-159.70385113540112,2014-02-12 16:18:58.169084528,11.019640848964356,0
Pacific,North Pacific,19.691814936756337,-117.91831191369536,2014-02-15 05:41:27.043521744,3.0633332421729227,0
Pacific,South Indian,37.25406168165899,-138.3225114914041,2014-02-17 19:03:55.917958976,13.50852916366658,0
Indian,North Pacific,-20.212304231897136,-101.59231855808824,2014-02-20 08:26:24.792396192,26.304534046900883,1
Pacific,South Indian,36.050516618236514,139.92363733487483,2014-02-22 21:48:53.666833408,14.00972111634691,0
Pacific,Antarctic,63.61338660130562,-149.95009996509427,2014-02-25 11:11:22.541270624,1.9802229533746971,0
Arctic,North Atlantic,49.571841195272405,21.17476818390984,2014-02-28 00:33:51.415707840,1.6917393319246163,0
Atlantic,South Atlantic,-37.16998053694837,-46.11744016517663,2014-03-02 13:56:20.290145056,13.962779284576772,0
Indian,South Atlantic,53.764976385453515,3.9536235034398457,2014-03-05 03:18:49.164582288,5.405841889268167,0
Pacific,North Pacific,27.07833404611752,60.25024709705089,2014-03-07 16:41:18.039019504,10.098520636157977,0
Pacific,South Pacific,-12.764859649570225,82.87029581815978,2014-03-10 06:03:46.913456720,3.5840942431010667,0
Pacific,Arctic,-24.039103977818858,170.88837136288677,2014-03-12 19:26:15.787893936,8.387475838626154,0
Pacific,North Indian,46.65758176519052,-11.054153508541631,2014-03-15 08:48:44.662331152,2.4589052569567227,0
Pacific,North Indian,41.53073620387473,-126.69695535249696,2014-03-17 22:11:13.536768368,9.46047316358752,0
Pacific,North Pacific,30.24094377373951,-39.37624720493361,2014-03-20 11:33:42.411205600,15.30752022062204,1
Pacific,Antarctic,-42.29736149299574,-89.86570174548804,2014-03-23 00:56:11.285642816,16.17949676005515,1
Pacific,South Indian,43.871348275806625,-166.94823764105016,2014-03-25 14:18:40.160080032,2.000333015440557,0
Atlantic,South Pacific,35.67099471585883,-119.75422016547572,2014-03-28 03:41:09.034517248,11.810063442389136,0
Pacific,North Atlantic,33.61567296498169,-107.49221470939813,2014-03-30 17:03:37.908954464,4.105848397066308,0
Atlantic,South Indian,-52.453976187594506,70.65485110819192,2014-04-02 06:26:06.783391680,34.021456369193544,1
Atlantic,South Indian,37.24188438487892,130.62026866437793,2014-04-04 19:48:35.657828912,19.22264721799772,1
Indian,North Pacific,-46.92386464243889,-37.22179487364994,2014-04-07 09:11:04.532266128,7.582599227462114,0
Pacific,North Pacific,69.45992822311548,-115.701152643485,2014-04-09 22:33:33.406703344,65.49849482987946,1
Indian,Antarctic,30.60269512734854,-38.670875095373354,2014-04-12 11:56:02.281140560,3.5690695236831,0
Indian,North Indian,-24.30149921095807,86.43618884672385,2014-04-15 01:18:31.155577776,6.979747699270659,0
Pacific,North Pacific,-13.45718734689434,86.54541960460045,2014-04-17 14:41:00.030014992,12.696502392066224,0
Arctic,North Pacific,-20.92315403848061,56.383901810326485,2014-04-20 04:03:28.904452224,56.513923888005216,1
Southern,North Pacific,-16.235544592531074,77.15699112226815,2014-04-22 17:25:57.778889440,31.932055935811977,1
Pacific,Antarctic,66.25267266819456,103.06687863097956,2014-04-25 06:48:26.653326656,16.473288223025715,1
Pacific,North Indian,51.7734113790913,0.2736374763046035,2014-04-27 20:10:55.527763872,3.072748340831617,0
Arctic,North Atlantic,47.45714380433951,2.9524253620413448,2014-04-30 09:33:24.402201088,3.068263183471931,0
Indian,North Atlantic,-22.1104057044734,-137.7821629605922,2014-05-02 22:55:53.276638304,14.811235255775973,1
Pacific,Arctic,50.63480200955292,155.37891436773262,2014-05-05 12:18:22.151075536,2.111774317769486,0
Pacific,Arctic,47.718797374341875,-26.817936177712095,2014-05-08 01:40:51.025512752,10.179393582331242,0
Atlantic,North Pacific,31.694314439045137,-141.60456944524614,2014-05-10 15:03:19.899949968,16.514316965211197,1
Atlantic,Arctic,26.61969200667799,16.74493513243327,2014-05-13 04:25:48.774387184,1.6858816825314196,0
Indian,North Indian,-14.429548565862271,90.03837903000097,2014-05-15 17:48:17.648824400,14.123766251446977,1
Atlantic,Antarctic,28.560311525196713,-38.13123934990739,2014-05-18 07:10:46.523261616,18.09946320296579,1
Atlantic,North Atlantic,20.467407710925684,-121.7653938900731,2014-05-20 20:33:15.397698832,5.138282545787746,0
Indian,South Indian,-21.032660182749694,101.6379962829647,2014-05-23 09:55:44.272136064,6.317584053224035,0
Pacific,North Atlantic,42.22024185233637,140.43797043937346,2014-05-25 23:18:13.146573280,1.2365987121879911,0
Pacific,North Atlantic,-44.84920070017776,125.83575343948397,2014-05-28 12:40:42.021010496,6.6216435000447404,0
Indian,North Indian,-9.616376021021823,40.7060315577774,2014-05-31 02:03:10.895447712,1.6070032600742856,0
Arctic,Arctic,-32.25000290193405,-26.499637883006955,2014-06-02 15:25:39.769884928,3.706340509376912,0
Atlantic,South Indian,-4.286701085259352,-50.98765236033661,2014-06-05 04:48:08.644322144,4.941916116032234,0
Atlantic,North Indian,44.09006411917505,-17.24320592484687,2014-06-07 18:10:37.518759376,2.326005485408812,0
Pacific,North Pacific,9.38368597577048,-58.147016267528045,2014-06-10 07:33:06.393196592,2.123388801909583,0
Atlantic,Antarctic,-52.640053492485954,-118.84216494210304,2014-06-12 20:55:35.267633808,2.2302659124248785,0
Atlantic,South Atlantic,-15.309543155301457,95.18962462163242,2014-06-15 10:18:04.142071024,25.045950185441693,1
Pacific,North Atlantic,-26.794484814790515,-11.921980186392371,2014-06-17 23:40:33.016508240,6.889183542131117,0
Pacific,South Atlantic,-48.902058687546514,-20.022349571616648,2014-06-20 13:03:01.890945456,26.215159672758453,1
Atlantic,Antarctic,-24.74770859846521,4.083820150446399,2014-06-23 02:25:30.765382688,4.929038359378429,0
Pacific,Antarctic,-1.183515634718505,171.555518284043,2014-06-25 15:47:59.639819904,5.035998594433732,0
Pacific,North Indian,13.8089593125404,169.5618661102711,2014-06-28 05:10:28.514257120,4.837752490669754,0
Pacific,North Indian,62.92193468976884,-139.10314698936733,2014-06-30 18:32:57.388694336,0.374586730452832,0
Pacific,North Indian,44.216548141530545,-80.47770645801381,2014-07-03 07:55:26.263131552,12.262544269058589,0
Pacific,South Atlantic,-47.87618437649187,151.51901681887026,2014-07-05 21:17:55.137568768,6.639737337431885,0
Arctic,North Indian,-59.2032758492215,-12.911332608456467,2014-07-08 10:40:24.012006000,7.778815277120798,0
Atlantic,Antarctic,36.27245097076785,-38.69509830907671,2014-07-11 00:02:52.886443216,0.9129442847797296,0
Indian,North Pacific,42.65690016146536,112.31566885653042,2014-07-13 13:25:21.760880432,7.18050430126828,0
Indian,North Indian,35.31987154718079,-128.27083109486912,2014-07-16 02:47:50.635317648,4.765718043059261,0
Atlantic,South Pacific,43.83493965690018,-65.10030388334269,2014-07-18 16:10:19.509754864,8.378109653072363,0
Pacific,Arctic,-24.1022658805848,-91.25412321250258,2014-07-21 05:32:48.384192080,6.8487871698532405,0
Atlantic,South Atlantic,12.794657333166152,47.30028538121226,2014-07-23 18:55:17.258629312,4.547627229442561,0
Atlantic,South Pacific,-32.93347294380936,-6.00933775699103,2014-07-26 08:17:46.133066528,12.976156099705026,0
Indian,North Indian,-47.14737600071809,-164.74970449699848,2014-07-28 21:40:15.007503744,20.587753404912934,1
Atlantic,Antarctic,9.853527229600102,-20.108087200756938,2014-07-31 11:02:43.881940960,4.914564344851443,0
Pacific,North Pacific,23.345530456757317,163.28600058065717,2014-08-03 00:25:12.756378176,1.7361049539918625,0
Pacific,North Atlantic,-4.619894634686771,52.09806161330747,2014-08-05 13:47:41.630815392,1.8542152500710745,0
Atlantic,South Indian,7.380964976327896,153.94978770845302,2014-08-08 03:10:10.505252608,11.277675348736157,0
Indian,Arctic,69.84982753400206,28.51921268192082,2014-08-10 16:32:39.379689824,26.999360373767267,1
Atlantic,South Indian,48.88792635811245,3.712902327376765,2014-08-13 05:55:08.254127040,1.204905897504594,0
Atlantic,North Indian,-38.445189316062,-124.56432350011556,2014-08-15 19:17:37.128564256,2.6701564294014175,0
Southern,Arctic,47.872215584952656,2.0160300896154277,2014-08-18 08:40:06.003001504,5.298893316152513,0
Indian,Arctic,52.109449988155625,-114.81735631825282,2014-08-20 22:02:34.877438720,0.9605689641551532,0
Pacific,North Pacific,46.2058985617339,55.281861196269425,2014-08-23 11:25:03.751875936,6.708243734739581,0
Pacific,Arctic,62.78342437988167,-81.74817808821476,2014-08-26 00:47:32.626313152,10.624055304448502,0
Pacific,South Atlantic,-30.465137086311906,-178.5234778451399,2014-08-28 14:10:01.500750368,11.938856394198645,0
Pacific,South Pacific,42.70251260285549,-62.42953916164635,2014-08-31 03:32:30.375187584,4.954094903070972,0
Pacific,South Pacific,52.12513531610187,111.5273985745553,2014-09-02 16:54:59.249624800,5.173420097651711,0
Pacific,South Pacific,27.746298613486243,-56.01364801380427,2014-09-05 06:17:28.124062016,2.6610811103604415,0
Pacific,South Atlantic,46.65935701073837,8.357205085062077,2014-09-07 19:39:56.998499232,1.2569998173233288,0
Pacific,South Indian,-57.63405302036315,108.78411582880996,2014-09-10 09:02:25.872936448,6.125690148991334,0
Arctic,North Pacific,33.10225232616162,-134.4453889508056,2014-09-12 22:24:54.747373664,11.115545574578364,0
Pacific,Arctic,-13.452718871019432,98.77311154368668,2014-09-15 11:47:23.621810880,7.508370754859695,0
Atlantic,South Atlantic,-12.96604161780267,-118.53018208038304,2014-09-18 01:09:52.496248128,22.399304169795982,1
Atlantic,South Pacific,-8.747971270722722,152.95767957636923,2014-09-20 14:32:21.370685344,10.437313073499215,0
Southern,North Indian,-56.46737528179021,-85.24029496783152,2014-09-23 03:54:50.245122560,14.289211748388873,1
Pacific,North Atlantic,28.12842296001468,-52.78699456496963,2014-09-25 17:17:19.119559776,8.738192556584126,0
Atlantic,Arctic,1.4289825904171016,-57.30596320679384,2014-09-28 06:39:47.993996992,47.42548394154084,1
Southern,South Atlantic,30.568924356963173,14.111760717828568,2014-09-30 20:02:16.868434208,4.5275239485404555,0
Arctic,Antarctic,35.89093947123215,133.3738662939596,2014-10-03 09:24:45.742871424,14.567181508669556,1
Arctic,South Atlantic,35.940325076426625,-75.02853375577111,2014-10-05 22:47:14.617308640,9.466917456333116,0
Pacific,North Pacific,-25.676477559401185,51.40176810693886,2014-10-08 12:09:43.491745856,15.456316439294154,1
Pacific,North Pacific,-21.114902890445496,93.03290125471506,2014-10-11 01:32:12.366183072,10.31406034870256,0
Indian,South Atlantic,9.811181138732197,146.8665786675782,2014-10-13 14:54:41.240620288,7.082364591214179,0
Southern,South Pacific,31.592531993006872,-24.7046140914414,2014-10-16 04:17:10.115057504,10.785733392266671,0
Atlantic,North Atlantic,-31.48215154151489,84.31860223039278,2014-10-18 17:39:38.989494752,12.223407346661311,0
Atlantic,Arctic,-5.503999054804519,-72.97178427876983,2014-10-21 07:02:07.863931968,13.924157453119513,0
Pacific,North Pacific,34.67400557825088,-144.1544147523121,2014-10-23 20:24:36.738369184,31.92171281768582,1
Indian,Arctic,-8.73526137964408,175.13534445468824,2014-10-26 09:47:05.612806400,8.968207709939326,0
Pacific,South Pacific,48.35216702612029,13.57511855664512,2014-10-28 23:09:34.487243616,2.4660690819253164,0
Pacific,Arctic,69.47883662299367,2.9366303616531253,2014-10-31 12:32:03.361680832,8.711036809473836,0
Atlantic,North Indian,32.36173111910831,-142.3820314786658,2014-11-03 01:54:32.236118048,4.735470018204767,0
Atlantic,North Pacific,-29.87891443713841,15.07317949913478,2014-11-05 15:17:01.110555264,4.607487160825921,0
Pacific,South Pacific,-48.88647714429572,-102.01822712060893,2014-11-08 04:39:29.984992480,5.357942456860857,0
Pacific,South Pacific,22.10195310745448,-151.66478982867653,2014-11-10 18:01:58.859429696,2.99597852733884,0
Indian,North Atlantic,33.65389670518369,-121.37996716345948,2014-11-13 07:24:27.733866912,0.6707171644263845,0
Pacific,North Atlantic,67.64931198518384,102.209943484513,2014-11-15 20:46:56.608304128,32.304380441060864,1
Atlantic,North Indian,-15.381110736780116,77.51911594472385,2014-11-18 10:09:25.482741344,4.533406841464217,0
Pacific,South Pacific,-20.43507611659069,85.33501734940562,2014-11-20 23:31:54.357178592,1.330473555216349,0
Atlantic,South Indian,40.98656706145133,-62.44710237494997,2014-11-23 12:54:23.231615808,8.835759561819042,0
Atlantic,South Pacific,8.80185740473149,-176.4104502396158,2014-11-26 02:16:52.106053024,13.675975999587164,0
Pacific,North Atlantic,43.18400161597944,-7.910978781084671,2014-11-28 15:39:20.980490240,6.1838171949856955,0
Pacific,South Indian,2.878457948522646,82.38029296402924,2014-12-01 05:01:49.854927456,2.036816817547907,0
Pacific,North Pacific,30.468668260479458,-128.3945888142623,2014-12-03 18:24:18.729364672,1.7938891212584578,0
Pacific,North Pacific,-17.38000522207836,90.74194452623642,2014-12-06 07:46:47.603801888,72.35691093480175,1
Southern,Arctic,30.934212476224545,148.65021452202637,2014-12-08 21:09:16.478239104,1.8033218255210508,0
Pacific,South Atlantic,18.160687534657665,-128.3685830855196,2014-12-11 10:31:45.352676320,1.4491817867168268,0
Arctic,North Atlantic,42.72155607102345,108.77197611689446,2014-12-13 23:54:14.227113536,5.426193755350545,0
Pacific,South Atlantic,-57.12327232519439,23.344236798174563,2014-12-16 13:16:43.101550752,16.807884997879977,1
Indian,South Indian,47.095367844445626,49.73582357525907,2014-12-19 02:39:11.975987968,38.80299134578876,1
Indian,North Atlantic,30.700872646060525,-129.60329217867834,2014-12-21 16:01:40.850425216,5.969729204844207,0
Atlantic,North Indian,29.48097310782226,-120.43540783043876,2014-12-24 05:24:09.724862432,5.887878603880308,0
Atlantic,South Pacific,-16.111324763760727,90.59748674109508,2014-12-26 18:46:38.599299648,2.046301498346932,0
